fecha,producto_id,sucursal,unidades_vendidas,precio_unitario
2024-06-12,P9,Centro,22,4.33
2024-06-12,P10,Centro,17,8.46
2024-06-12,P1,Norte,23,3.88
2024-06-12,P2,Norte,14,8.14
2024-06-12,P3,Norte,21,2.87
2024-06-12,P4,Norte,21,9.46
2024-06-12,P5,Norte,12,2.79
2024-06-12,P6,Norte,26,3.96
2024-06-12,P7,Norte,24,7.54
2024-06-12,P8,Norte,25,4.94
2024-06-12,P9,Norte,20,8.55
2024-06-12,P10,Norte,19,6.64
2024-06-12,P1,Sur,22,4.52
2024-06-12,P2,Sur,14,3.91
2024-06-12,P3,Sur,19,6.8
2024-06-12,P4,Sur,20,6.99
2024-06-12,P5,Sur,26,9.9
2024-06-12,P6,Sur,20,9.3
2024-06-12,P7,Sur,16,7.44
2024-06-12,P8,Sur,23,8.1
2024-06-12,P9,Sur,26,6.96
2024-06-12,P10,Sur,11,7.15
2024-06-13,P1,Centro,16,9.84
2024-06-13,P2,Centro,14,6.04
2024-06-13,P3,Centro,17,3.43
2024-06-13,P4,Centro,18,2.04
2024-06-13,P5,Centro,13,3.88
2024-06-13,P6,Centro,17,4.09
2024-06-13,P7,Centro,21,4.63
2024-06-13,P8,Centro,16,8.03
2024-06-13,P9,Centro,16,8.47
2024-06-13,P10,Centro,20,6.56
2024-06-13,P1,Norte,21,3.77
2024-06-13,P2,Norte,16,3.9
2024-06-13,P3,Norte,13,8.7
2024-06-13,P4,Norte,29,5.84
2024-06-13,P5,Norte,15,2.08
2024-06-13,P6,Norte,17,5.21
2024-06-13,P7,Norte,11,8.9
2024-06-13,P8,Norte,14,9.03
2024-06-13,P9,Norte,22,4.08
2024-06-13,P10,Norte,16,9.32
2024-06-13,P1,Sur,25,6.98
2024-06-13,P2,Sur,20,8.75
2024-06-13,P3,Sur,18,4.94
2024-06-13,P4,Sur,20,5.56
2024-06-13,P5,Sur,15,8.51
2024-06-13,P6,Sur,14,7.07
2024-06-13,P7,Sur,24,2.41
2024-06-13,P8,Sur,24,3.31
2024-06-13,P9,Sur,20,7.97
2024-06-13,P10,Sur,27,2.89
2024-06-14,P1,Centro,16,7.63
2024-06-14,P2,Centro,19,5.64
2024-06-14,P3,Centro,22,3.94
2024-06-14,P4,Centro,26,7.49
2024-06-14,P5,Centro,22,5.33
2024-06-14,P6,Centro,22,9.11
2024-06-14,P7,Centro,19,8.54
2024-06-14,P8,Centro,20,4.22
2024-06-14,P9,Centro,33,8.13
2024-06-14,P10,Centro,25,8.54
2024-06-14,P1,Norte,19,3.16
2024-06-14,P2,Norte,20,2.27
2024-06-14,P3,Norte,17,8.23
2024-06-14,P4,Norte,14,3.4
2024-06-14,P5,Norte,16,7.8
2024-06-14,P6,Norte,19,2.92
2024-06-14,P7,Norte,19,4.48
2024-06-14,P8,Norte,23,3.28
2024-06-14,P9,Norte,27,5.33
2024-06-14,P10,Norte,18,5.29
2024-06-14,P1,Sur,13,3.0
2024-06-14,P2,Sur,23,4.79
2024-06-14,P3,Sur,20,5.03
2024-06-14,P4,Sur,16,7.34
2024-06-14,P5,Sur,26,2.54
2024-06-14,P6,Sur,18,6.92
2024-06-14,P7,Sur,14,4.96
2024-06-14,P8,Sur,17,7.56
2024-06-14,P9,Sur,20,5.78
2024-06-14,P10,Sur,15,8.6
2024-06-15,P1,Centro,16,6.14
2024-06-15,P2,Centro,17,2.12
2024-06-15,P3,Centro,14,4.51
2024-06-15,P4,Centro,21,1.73
2024-06-15,P5,Centro,22,1.63
2024-06-15,P6,Centro,24,9.16
2024-06-15,P7,Centro,29,3.37
2024-06-15,P8,Centro,24,1.83
2024-06-15,P9,Centro,24,6.61
2024-06-15,P10,Centro,19,6.55
2024-06-15,P1,Norte,25,7.31
2024-06-15,P2,Norte,22,7.0
2024-06-15,P3,Norte,22,7.55
2024-06-15,P4,Norte,26,6.98
2024-06-15,P5,Norte,18,5.07
2024-06-15,P6,Norte,22,6.9
2024-06-15,P7,Norte,17,9.59
2024-06-15,P8,Norte,19,4.31
2024-06-15,P9,Norte,20,8.61
2024-06-15,P10,Norte,21,3.76
2024-06-15,P1,Sur,8,6.62
2024-06-15,P2,Sur,25,4.28
2024-06-15,P3,Sur,22,8.89
2024-06-15,P4,Sur,21,9.8
2024-06-15,P5,Sur,25,5.04
2024-06-15,P6,Sur,20,7.44
2024-06-15,P7,Sur,22,3.48
2024-06-15,P8,Sur,23,9.99
2024-06-15,P9,Sur,15,7.78
2024-06-15,P10,Sur,19,6.95
2024-06-16,P1,Centro,29,6.11
2024-06-16,P2,Centro,22,3.82
2024-06-16,P3,Centro,15,4.29
2024-06-16,P4,Centro,18,7.85
2024-06-16,P5,Centro,15,8.93
2024-06-16,P6,Centro,16,1.71
2024-06-16,P7,Centro,24,5.83
2024-06-16,P8,Centro,19,8.36
2024-06-16,P9,Centro,25,9.86
2024-06-16,P10,Centro,31,9.97
2024-06-16,P1,Norte,28,8.68
2024-06-16,P2,Norte,24,6.26
2024-06-16,P3,Norte,15,2.71
2024-06-16,P4,Norte,14,8.75
2024-06-16,P5,Norte,22,7.27
2024-06-16,P6,Norte,24,8.43
2024-06-16,P7,Norte,20,8.86
2024-06-16,P8,Norte,17,5.46
2024-06-16,P9,Norte,14,4.32
2024-06-16,P10,Norte,18,7.55
2024-06-16,P1,Sur,18,3.42
2024-06-16,P2,Sur,24,7.04
2024-06-16,P3,Sur,25,1.88
2024-06-16,P4,Sur,22,4.31
2024-06-16,P5,Sur,20,9.94
2024-06-16,P6,Sur,24,4.34
2024-06-16,P7,Sur,23,4.06
2024-06-16,P8,Sur,23,8.6
2024-06-16,P9,Sur,18,5.94
2024-06-16,P10,Sur,14,8.22
2024-06-17,P1,Centro,13,6.9
2024-06-17,P2,Centro,18,7.81
2024-06-17,P3,Centro,16,8.38
2024-06-17,P4,Centro,19,3.91
2024-06-17,P5,Centro,18,3.58
2024-06-17,P6,Centro,13,6.1
2024-06-17,P7,Centro,16,7.47
2024-06-17,P8,Centro,32,4.13
2024-06-17,P9,Centro,21,4.67
2024-06-17,P10,Centro,20,3.44
2024-06-17,P1,Norte,20,7.31
2024-06-17,P2,Norte,19,1.93
2024-06-17,P3,Norte,18,1.61
2024-06-17,P4,Norte,25,5.14
2024-06-17,P5,Norte,25,3.19
2024-06-17,P6,Norte,18,2.18
2024-06-17,P7,Norte,29,4.44
2024-06-17,P8,Norte,28,1.9
2024-06-17,P9,Norte,21,3.22
2024-06-17,P10,Norte,20,7.77
2024-06-17,P1,Sur,19,6.01
2024-06-17,P2,Sur,33,9.22
2024-06-17,P3,Sur,23,9.08
2024-06-17,P4,Sur,25,1.66
2024-06-17,P5,Sur,24,2.94
2024-06-17,P6,Sur,22,7.21
2024-06-17,P7,Sur,12,9.33
2024-06-17,P8,Sur,13,2.76
2024-06-17,P9,Sur,21,4.84
2024-06-17,P10,Sur,27,8.56
2024-06-18,P1,Centro,22,1.66
2024-06-18,P2,Centro,13,6.4
2024-06-18,P3,Centro,24,8.09
2024-06-18,P4,Centro,18,6.06
2024-06-18,P5,Centro,23,6.06
2024-06-18,P6,Centro,23,3.04
2024-06-18,P7,Centro,24,8.86
2024-06-18,P8,Centro,10,6.23
2024-06-18,P9,Centro,16,8.93
2024-06-18,P10,Centro,19,3.41
2024-06-18,P1,Norte,25,7.49
2024-06-18,P2,Norte,26,8.74
2024-06-18,P3,Norte,20,5.45
2024-06-18,P4,Norte,26,2.52
2024-06-18,P5,Norte,15,9.23
2024-06-18,P6,Norte,25,7.05
2024-06-18,P7,Norte,12,2.41
2024-06-18,P8,Norte,20,6.22
2024-06-18,P9,Norte,21,6.02
2024-06-18,P10,Norte,30,8.74
2024-06-18,P1,Sur,24,8.68
2024-06-18,P2,Sur,15,3.01
2024-06-18,P3,Sur,16,7.71
2024-06-18,P4,Sur,17,2.09
2024-06-18,P5,Sur,17,4.93
2024-06-18,P6,Sur,15,8.02
2024-06-18,P7,Sur,18,9.8
2024-06-18,P8,Sur,19,4.29
2024-06-18,P9,Sur,19,7.59
2024-06-18,P10,Sur,15,7.69
2024-06-19,P1,Centro,19,8.38
2024-06-19,P2,Centro,22,8.37
2024-06-19,P3,Centro,31,9.25
2024-06-19,P4,Centro,14,2.32
2024-06-19,P5,Centro,25,6.65
2024-06-19,P6,Centro,21,5.44
2024-06-19,P7,Centro,26,5.24
2024-06-19,P8,Centro,21,2.97
2024-06-19,P9,Centro,21,2.75
2024-06-19,P10,Centro,23,1.9
2024-06-19,P1,Norte,19,1.93
2024-06-19,P2,Norte,21,9.6
2024-06-19,P3,Norte,22,6.76
2024-06-19,P4,Norte,26,2.37
2024-06-19,P5,Norte,25,3.33
2024-06-19,P6,Norte,21,2.23
2024-06-19,P7,Norte,22,3.54
2024-06-19,P8,Norte,15,5.27
2024-06-19,P9,Norte,23,4.77
2024-06-19,P10,Norte,26,8.54
2024-06-19,P1,Sur,23,3.39
2024-06-19,P2,Sur,21,8.96
2024-06-19,P3,Sur,13,2.6
2024-06-19,P4,Sur,22,6.18
2024-06-19,P5,Sur,26,5.66
2024-06-19,P6,Sur,15,3.78
2024-06-19,P7,Sur,24,7.13
2024-06-19,P8,Sur,18,1.57
2024-06-19,P9,Sur,17,8.92
2024-06-19,P10,Sur,23,9.71
2024-06-20,P1,Centro,20,5.02
2024-06-20,P2,Centro,23,7.61
2024-06-20,P3,Centro,21,7.87
2024-06-20,P4,Centro,19,3.71
2024-06-20,P5,Centro,20,9.67
2024-06-20,P6,Centro,14,6.64
2024-06-20,P7,Centro,30,5.76
2024-06-20,P8,Centro,19,9.62
2024-06-20,P9,Centro,21,8.71
2024-06-20,P10,Centro,17,3.67
2024-06-20,P1,Norte,22,2.67
2024-06-20,P2,Norte,18,8.99
2024-06-20,P3,Norte,16,4.77
2024-06-20,P4,Norte,17,9.03
2024-06-20,P5,Norte,18,9.91
2024-06-20,P6,Norte,20,8.82
2024-06-20,P7,Norte,14,1.81
2024-06-20,P8,Norte,25,4.02
2024-06-20,P9,Norte,20,5.57
2024-06-20,P10,Norte,20,5.57
2024-06-20,P1,Sur,23,2.91
2024-06-20,P2,Sur,23,5.18
2024-06-20,P3,Sur,14,2.35
2024-06-20,P4,Sur,21,8.54
2024-06-20,P5,Sur,20,4.83
2024-06-20,P6,Sur,23,4.43
2024-06-20,P7,Sur,24,4.85
2024-06-20,P8,Sur,21,9.85
2024-06-20,P9,Sur,31,6.26
2024-06-20,P10,Sur,15,5.27
2024-06-21,P1,Centro,22,7.94
2024-06-21,P2,Centro,20,6.72
2024-06-21,P3,Centro,25,8.11
2024-06-21,P4,Centro,15,9.33
2024-06-21,P5,Centro,13,9.32
2024-06-21,P6,Centro,16,6.17
2024-06-21,P7,Centro,23,9.56
2024-06-21,P8,Centro,21,3.16
2024-06-21,P9,Centro,17,8.57
2024-06-21,P10,Centro,31,3.38
2024-06-21,P1,Norte,28,4.79
2024-06-21,P2,Norte,21,9.94
2024-06-21,P3,Norte,16,4.54
2024-06-21,P4,Norte,20,9.63
2024-06-21,P5,Norte,25,1.58
2024-06-21,P6,Norte,22,2.16
2024-06-21,P7,Norte,19,8.7
2024-06-21,P8,Norte,19,5.06
2024-06-21,P9,Norte,21,6.89
2024-06-21,P10,Norte,19,7.64
2024-06-21,P1,Sur,13,6.34
2024-06-21,P2,Sur,21,5.09
2024-06-21,P3,Sur,27,2.79
2024-06-21,P4,Sur,18,2.62
2024-06-21,P5,Sur,13,7.08
2024-06-21,P6,Sur,31,7.9
2024-06-21,P7,Sur,21,5.58
2024-06-21,P8,Sur,20,5.53
2024-06-21,P9,Sur,14,6.43
2024-06-21,P10,Sur,14,6.52
2024-06-22,P1,Centro,18,6.01
2024-06-22,P2,Centro,20,6.77
2024-06-22,P3,Centro,25,6.34
2024-06-22,P4,Centro,20,9.69
2024-06-22,P5,Centro,25,6.19
2024-06-22,P6,Centro,17,4.71
2024-06-22,P7,Centro,28,6.65
2024-06-22,P8,Centro,27,3.6
2024-06-22,P9,Centro,20,9.35
2024-06-22,P10,Centro,22,7.57
2024-06-22,P1,Norte,23,3.03
2024-06-22,P2,Norte,21,8.02
2024-06-22,P3,Norte,15,3.26
2024-06-22,P4,Norte,22,4.98
2024-06-22,P5,Norte,16,3.02
2024-06-22,P6,Norte,31,2.41
2024-06-22,P7,Norte,14,4.31
2024-06-22,P8,Norte,28,8.9
2024-06-22,P9,Norte,26,7.35
2024-06-22,P10,Norte,27,9.07
2024-06-22,P1,Sur,21,6.18
2024-06-22,P2,Sur,24,4.5
2024-06-22,P3,Sur,18,5.8
2024-06-22,P4,Sur,29,4.02
2024-06-22,P5,Sur,26,4.06
2024-06-22,P6,Sur,26,9.83
2024-06-22,P7,Sur,17,2.41
2024-06-22,P8,Sur,17,4.27
2024-06-22,P9,Sur,31,1.8
2024-06-22,P10,Sur,18,1.57
2024-06-23,P1,Centro,22,8.61
2024-06-23,P2,Centro,17,9.26
2024-06-23,P3,Centro,14,1.73
2024-06-23,P4,Centro,16,2.18
2024-06-23,P5,Centro,18,2.09
2024-06-23,P6,Centro,15,9.05
2024-06-23,P7,Centro,18,7.05
2024-06-23,P8,Centro,20,8.26
2024-06-23,P9,Centro,18,6.07
2024-06-23,P10,Centro,20,5.17
2024-06-23,P1,Norte,16,5.48
2024-06-23,P2,Norte,22,3.61
2024-06-23,P3,Norte,16,6.51
2024-06-23,P4,Norte,24,4.52
2024-06-23,P5,Norte,20,2.01
2024-06-23,P6,Norte,21,7.55
2024-06-23,P7,Norte,18,8.14
2024-06-23,P8,Norte,21,3.85
2024-06-23,P9,Norte,21,7.53
2024-06-23,P10,Norte,16,6.86
2024-06-23,P1,Sur,17,4.01
2024-06-23,P2,Sur,16,3.97
2024-06-23,P3,Sur,21,6.68
2024-06-23,P4,Sur,20,9.83
2024-06-23,P5,Sur,17,2.47
2024-06-23,P6,Sur,25,2.29
2024-06-23,P7,Sur,25,7.99
2024-06-23,P8,Sur,20,9.85
2024-06-23,P9,Sur,24,5.22
2024-06-23,P10,Sur,27,9.3
2024-06-24,P1,Centro,16,6.29
2024-06-24,P2,Centro,24,1.67
2024-06-24,P3,Centro,18,7.23
2024-06-24,P4,Centro,18,7.17
2024-06-24,P5,Centro,19,9.27
2024-06-24,P6,Centro,26,2.86
2024-06-24,P7,Centro,22,7.45
2024-06-24,P8,Centro,15,7.5
2024-06-24,P9,Centro,25,5.01
2024-06-24,P10,Centro,21,9.57
2024-06-24,P1,Norte,20,6.45
2024-06-24,P2,Norte,18,2.53
2024-06-24,P3,Norte,18,4.55
2024-06-24,P4,Norte,23,3.07
2024-06-24,P5,Norte,25,2.47
2024-06-24,P6,Norte,21,3.1
2024-06-24,P7,Norte,17,3.07
2024-06-24,P8,Norte,19,6.61
2024-06-24,P9,Norte,17,1.86
2024-06-24,P10,Norte,20,6.19
2024-06-24,P1,Sur,22,8.53
2024-06-24,P2,Sur,24,5.04
2024-06-24,P3,Sur,11,8.95
2024-06-24,P4,Sur,21,6.04
2024-06-24,P5,Sur,20,8.72
2024-06-24,P6,Sur,18,1.8
2024-06-24,P7,Sur,19,7.37
2024-06-24,P8,Sur,17,5.46
2024-06-24,P9,Sur,20,8.29
2024-06-24,P10,Sur,18,2.43
2024-06-25,P1,Centro,27,2.99
2024-06-25,P2,Centro,14,7.91
2024-06-25,P3,Centro,23,5.86
2024-06-25,P4,Centro,22,9.18
2024-06-25,P5,Centro,15,8.01
2024-06-25,P6,Centro,18,3.57
2024-06-25,P7,Centro,28,3.69
2024-06-25,P8,Centro,32,1.72
2024-06-25,P9,Centro,15,5.27
2024-06-25,P10,Centro,20,3.29
2024-06-25,P1,Norte,20,1.97
2024-06-25,P2,Norte,17,8.23
2024-06-25,P3,Norte,20,6.71
2024-06-25,P4,Norte,17,7.23
2024-06-25,P5,Norte,16,3.23
2024-06-25,P6,Norte,19,3.12
2024-06-25,P7,Norte,25,2.68
2024-06-25,P8,Norte,16,8.41
2024-06-25,P9,Norte,17,7.35
2024-06-25,P10,Norte,25,4.68
2024-06-25,P1,Sur,14,1.9
2024-06-25,P2,Sur,17,9.23
2024-06-25,P3,Sur,18,5.06
2024-06-25,P4,Sur,19,2.79
2024-06-25,P5,Sur,20,8.99
2024-06-25,P6,Sur,24,8.58
2024-06-25,P7,Sur,14,7.13
2024-06-25,P8,Sur,22,2.91
2024-06-25,P9,Sur,22,5.58
2024-06-25,P10,Sur,26,4.05
2024-06-26,P1,Centro,23,6.71
2024-06-26,P2,Centro,18,7.77
2024-06-26,P3,Centro,14,7.63
2024-06-26,P4,Centro,19,6.81
2024-06-26,P5,Centro,17,1.85
2024-06-26,P6,Centro,20,9.37
2024-06-26,P7,Centro,18,7.03
2024-06-26,P8,Centro,17,7.14
2024-06-26,P9,Centro,20,4.31
2024-06-26,P10,Centro,27,6.78
2024-06-26,P1,Norte,16,6.12
2024-06-26,P2,Norte,19,2.53
2024-06-26,P3,Norte,15,4.1
2024-06-26,P4,Norte,21,4.43
2024-06-26,P5,Norte,16,2.93
2024-06-26,P6,Norte,18,6.72
2024-06-26,P7,Norte,18,9.9
2024-06-26,P8,Norte,20,6.52
2024-06-26,P9,Norte,15,1.85
2024-06-26,P10,Norte,16,5.85
2024-06-26,P1,Sur,16,8.84
2024-06-26,P2,Sur,22,4.63
2024-06-26,P3,Sur,20,7.62
2024-06-26,P4,Sur,23,5.14
2024-06-26,P5,Sur,16,1.92
2024-06-26,P6,Sur,16,8.5
2024-06-26,P7,Sur,22,5.4
2024-06-26,P8,Sur,22,8.03
2024-06-26,P9,Sur,17,2.87
2024-06-26,P10,Sur,12,6.6
2024-06-27,P1,Centro,13,2.78
2024-06-27,P2,Centro,22,8.35
2024-06-27,P3,Centro,18,4.49
2024-06-27,P4,Centro,27,3.62
2024-06-27,P5,Centro,26,6.53
2024-06-27,P6,Centro,21,2.53
2024-06-27,P7,Centro,26,6.92
2024-06-27,P8,Centro,14,5.25
2024-06-27,P9,Centro,18,2.2
2024-06-27,P10,Centro,20,8.8
2024-06-27,P1,Norte,23,5.83
2024-06-27,P2,Norte,11,3.19
2024-06-27,P3,Norte,29,3.4
2024-06-27,P4,Norte,14,7.54
2024-06-27,P5,Norte,20,9.85
2024-06-27,P6,Norte,23,8.15
2024-06-27,P7,Norte,19,3.18
2024-06-27,P8,Norte,13,3.62
2024-06-27,P9,Norte,16,4.42
2024-06-27,P10,Norte,28,2.87
2024-06-27,P1,Sur,18,9.59
2024-06-27,P2,Sur,9,8.08
2024-06-27,P3,Sur,19,5.1
2024-06-27,P4,Sur,15,7.18
2024-06-27,P5,Sur,22,9.86
2024-06-27,P6,Sur,21,4.01
2024-06-27,P7,Sur,22,7.45
2024-06-27,P8,Sur,21,8.73
2024-06-27,P9,Sur,21,5.01
2024-06-27,P10,Sur,20,8.32
2024-06-28,P1,Centro,17,8.01
2024-06-28,P2,Centro,20,2.2
2024-06-28,P3,Centro,24,7.04
2024-06-28,P4,Centro,19,2.84
2024-06-28,P5,Centro,23,4.62
2024-06-28,P6,Centro,21,8.14
2024-06-28,P7,Centro,19,6.45
2024-06-28,P8,Centro,19,2.31
2024-06-28,P9,Centro,23,9.24
2024-06-28,P10,Centro,31,5.43
2024-06-28,P1,Norte,13,7.94
2024-06-28,P2,Norte,20,3.99
2024-06-28,P3,Norte,17,1.86
2024-06-28,P4,Norte,19,1.86
2024-06-28,P5,Norte,17,6.06
2024-06-28,P6,Norte,21,3.61
2024-06-28,P7,Norte,19,9.82
2024-06-28,P8,Norte,13,7.59
2024-06-28,P9,Norte,10,2.93
2024-06-28,P10,Norte,25,4.49
2024-06-28,P1,Sur,30,6.02
2024-06-28,P2,Sur,15,3.49
2024-06-28,P3,Sur,20,9.47
2024-06-28,P4,Sur,17,9.52
2024-06-28,P5,Sur,19,4.18
2024-06-28,P6,Sur,28,7.72
2024-06-28,P7,Sur,14,8.57
2024-06-28,P8,Sur,22,9.12
2024-06-28,P9,Sur,23,6.42
2024-06-28,P10,Sur,20,3.2
2024-06-29,P1,Centro,19,9.27
2024-06-29,P2,Centro,21,7.72
2024-06-29,P3,Centro,16,9.69
2024-06-29,P4,Centro,16,3.5
2024-06-29,P5,Centro,18,1.82
2024-06-29,P6,Centro,18,3.57
2024-06-29,P7,Centro,21,9.58
2024-06-29,P8,Centro,26,9.1
2024-06-29,P9,Centro,24,4.1
2024-06-29,P10,Centro,14,2.69
2024-06-29,P1,Norte,22,2.81
2024-06-29,P2,Norte,25,8.84
2024-06-29,P3,Norte,26,3.97
2024-06-29,P4,Norte,24,8.59
2024-06-29,P5,Norte,20,8.25
2024-06-29,P6,Norte,22,3.45
2024-06-29,P7,Norte,21,2.16
2024-06-29,P8,Norte,21,7.23
2024-06-29,P9,Norte,21,1.97
2024-06-29,P10,Norte,17,9.07
2024-06-29,P1,Sur,20,6.68
2024-06-29,P2,Sur,19,2.79
2024-06-29,P3,Sur,25,6.21
2024-06-29,P4,Sur,12,9.84
2024-06-29,P5,Sur,19,4.7
2024-06-29,P6,Sur,26,7.55
2024-06-29,P7,Sur,19,6.72
2024-06-29,P8,Sur,17,8.95
2024-06-29,P9,Sur,13,7.41
2024-06-29,P10,Sur,19,3.87
2024-06-30,P1,Centro,29,8.74
2024-06-30,P2,Centro,20,2.8
2024-06-30,P3,Centro,25,6.92
2024-06-30,P4,Centro,16,2.63
2024-06-30,P5,Centro,21,8.94
2024-06-30,P6,Centro,16,5.02
2024-06-30,P7,Centro,20,8.48
2024-06-30,P8,Centro,23,8.47
2024-06-30,P9,Centro,24,4.94
2024-06-30,P10,Centro,16,8.95
2024-06-30,P1,Norte,14,6.36
2024-06-30,P2,Norte,25,6.23
2024-06-30,P3,Norte,19,8.55
2024-06-30,P4,Norte,23,5.94
2024-06-30,P5,Norte,28,7.62
2024-06-30,P6,Norte,21,1.52
2024-06-30,P7,Norte,19,6.81
2024-06-30,P8,Norte,18,6.99
2024-06-30,P9,Norte,17,5.96
2024-06-30,P10,Norte,12,7.71
2024-06-30,P1,Sur,19,6.57
2024-06-30,P2,Sur,21,9.18
2024-06-30,P3,Sur,21,2.89
2024-06-30,P4,Sur,21,8.41
2024-06-30,P5,Sur,20,4.54
2024-06-30,P6,Sur,15,8.22
2024-06-30,P7,Sur,17,7.64
2024-06-30,P8,Sur,11,5.2
2024-06-30,P9,Sur,16,4.13
2024-06-30,P10,Sur,15,2.03
2024-07-01,P1,Centro,20,7.64
2024-07-01,P2,Centro,23,9.34
2024-07-01,P3,Centro,15,4.55
2024-07-01,P4,Centro,26,9.15
2024-07-01,P5,Centro,21,2.87
2024-07-01,P6,Centro,20,3.78
2024-07-01,P7,Centro,17,3.48
2024-07-01,P8,Centro,13,8.98
2024-07-01,P9,Centro,20,3.4
2024-07-01,P10,Centro,23,7.42
2024-07-01,P1,Norte,20,8.8
2024-07-01,P2,Norte,20,9.62
2024-07-01,P3,Norte,20,8.83
2024-07-01,P4,Norte,14,9.76
2024-07-01,P5,Norte,14,4.84
2024-07-01,P6,Norte,17,1.67
2024-07-01,P7,Norte,25,4.65
2024-07-01,P8,Norte,20,6.39
2024-07-01,P9,Norte,22,3.55
2024-07-01,P10,Norte,21,1.59
2024-07-01,P1,Sur,17,7.97
2024-07-01,P2,Sur,22,2.03
2024-07-01,P3,Sur,25,1.75
2024-07-01,P4,Sur,22,5.2
2024-07-01,P5,Sur,19,7.29
2024-07-01,P6,Sur,32,6.82
2024-07-01,P7,Sur,30,4.39
2024-07-01,P8,Sur,16,4.11
2024-07-01,P9,Sur,32,6.57
2024-07-01,P10,Sur,31,8.74
2024-07-02,P1,Centro,25,2.63
2024-07-02,P2,Centro,23,3.88
2024-07-02,P3,Centro,19,5.28
2024-07-02,P4,Centro,14,3.74
2024-07-02,P5,Centro,21,4.57
2024-07-02,P6,Centro,23,9.71
2024-07-02,P7,Centro,21,2.62
2024-07-02,P8,Centro,21,6.52
2024-07-02,P9,Centro,17,8.49
2024-07-02,P10,Centro,23,4.82
2024-07-02,P1,Norte,20,3.5
2024-07-02,P2,Norte,23,5.34
2024-07-02,P3,Norte,18,5.36
2024-07-02,P4,Norte,17,5.69
2024-07-02,P5,Norte,25,3.31
2024-07-02,P6,Norte,20,3.68
2024-07-02,P7,Norte,21,3.03
2024-07-02,P8,Norte,26,7.86
2024-07-02,P9,Norte,18,1.85
2024-07-02,P10,Norte,25,4.3
2024-07-02,P1,Sur,19,5.58
2024-07-02,P2,Sur,22,4.36
2024-07-02,P3,Sur,19,3.43
2024-07-02,P4,Sur,22,9.4
2024-07-02,P5,Sur,25,7.59
2024-07-02,P6,Sur,23,2.93
2024-07-02,P7,Sur,22,7.73
2024-07-02,P8,Sur,17,4.42
2024-07-02,P9,Sur,11,6.67
2024-07-02,P10,Sur,22,2.26
2024-07-03,P1,Centro,22,5.24
2024-07-03,P2,Centro,14,9.55
2024-07-03,P3,Centro,21,5.28
2024-07-03,P4,Centro,16,7.24
2024-07-03,P5,Centro,16,6.68
2024-07-03,P6,Centro,22,5.28
2024-07-03,P7,Centro,19,6.41
2024-07-03,P8,Centro,12,4.92
2024-07-03,P9,Centro,15,5.89
2024-07-03,P10,Centro,15,4.77
2024-07-03,P1,Norte,29,4.41
2024-07-03,P2,Norte,19,3.64
2024-07-03,P3,Norte,22,5.44
2024-07-03,P4,Norte,15,5.79
2024-07-03,P5,Norte,18,6.06
2024-07-03,P6,Norte,19,5.23
2024-07-03,P7,Norte,23,6.62
2024-07-03,P8,Norte,15,9.79
2024-07-03,P9,Norte,14,7.07
2024-07-03,P10,Norte,20,2.55
2024-07-03,P1,Sur,14,3.04
2024-07-03,P2,Sur,19,2.12
2024-07-03,P3,Sur,14,8.77
2024-07-03,P4,Sur,32,5.18
2024-07-03,P5,Sur,16,7.41
2024-07-03,P6,Sur,23,8.27
2024-07-03,P7,Sur,23,4.78
2024-07-03,P8,Sur,17,3.33
2024-07-03,P9,Sur,16,4.23
2024-07-03,P10,Sur,22,1.81
2024-07-04,P1,Centro,19,7.68
2024-07-04,P2,Centro,19,4.8
2024-07-04,P3,Centro,10,7.6
2024-07-04,P4,Centro,20,7.74
2024-07-04,P5,Centro,15,1.7
2024-07-04,P6,Centro,17,9.9
2024-07-04,P7,Centro,18,9.77
2024-07-04,P8,Centro,18,3.48
2024-07-04,P9,Centro,21,1.77
2024-07-04,P10,Centro,25,8.69
2024-07-04,P1,Norte,22,4.26
2024-07-04,P2,Norte,14,7.71
2024-07-04,P3,Norte,23,8.32
2024-07-04,P4,Norte,23,1.53
2024-07-04,P5,Norte,21,6.19
2024-07-04,P6,Norte,30,4.15
2024-07-04,P7,Norte,26,7.57
2024-07-04,P8,Norte,21,9.0
2024-07-04,P9,Norte,22,5.9
2024-07-04,P10,Norte,22,7.31
2024-07-04,P1,Sur,28,1.92
2024-07-04,P2,Sur,18,2.64
2024-07-04,P3,Sur,22,8.43
2024-07-04,P4,Sur,17,3.33
2024-07-04,P5,Sur,16,3.6
2024-07-04,P6,Sur,18,5.95
2024-07-04,P7,Sur,24,2.49
2024-07-04,P8,Sur,22,8.74
2024-07-04,P9,Sur,16,4.07
2024-07-04,P10,Sur,25,6.93
2024-07-05,P1,Centro,13,8.94
2024-07-05,P2,Centro,17,9.87
2024-07-05,P3,Centro,22,8.65
2024-07-05,P4,Centro,20,4.44
2024-07-05,P5,Centro,20,5.36
2024-07-05,P6,Centro,24,2.98
2024-07-05,P7,Centro,25,6.15
2024-07-05,P8,Centro,19,2.4
2024-07-05,P9,Centro,16,6.3
2024-07-05,P10,Centro,24,2.63
2024-07-05,P1,Norte,14,7.12
2024-07-05,P2,Norte,17,2.66
2024-07-05,P3,Norte,19,6.93
2024-07-05,P4,Norte,23,8.97
2024-07-05,P5,Norte,27,7.09
2024-07-05,P6,Norte,26,4.56
